sgg_cd	sgg_nm	year	land_use	item	std	target	ratio
41550	안성시 보개면	2026	자연녹지지역	공공용지	공원	도로	1
41550	안성시 보개면	2026	자연녹지지역	공공용지	공원	공원	1
41550	안성시 보개면	2026	자연녹지지역	공공용지	공원	운동장	2.12
41550	안성시 보개면	2026	자연녹지지역	공공용지	공원	하천	1
41550	안성시 보개면	2026	자연녹지지역	공공용지	공원	혐오	1
41550	안성시 보개면	2026	자연녹지지역	공공용지	공원	위험	2.12
41550	안성시 보개면	2026	자연녹지지역	공공용지	공원	도축장	2.12
41550	안성시 보개면	2026	자연녹지지역	공공용지	운동장	일반	1.43
41550	안성시 보개면	2026	자연녹지지역	공공용지	운동장	도로	0.47
41550	안성시 보개면	2026	자연녹지지역	공공용지	운동장	공원	0.47
41550	안성시 보개면	2026	자연녹지지역	공공용지	운동장	운동장	1
41550	안성시 보개면	2026	자연녹지지역	공공용지	운동장	하천	0.47
41550	안성시 보개면	2026	자연녹지지역	공공용지	운동장	혐오	0.47
41550	안성시 보개면	2026	자연녹지지역	공공용지	운동장	위험	1
41550	안성시 보개면	2026	자연녹지지역	공공용지	운동장	도축장	1
41550	안성시 보개면	2026	자연녹지지역	공공용지	하천	일반	3.03
41550	안성시 보개면	2026	자연녹지지역	공공용지	하천	도로	1
41550	안성시 보개면	2026	자연녹지지역	공공용지	하천	공원	1
41550	안성시 보개면	2026	자연녹지지역	공공용지	하천	운동장	2.12
41550	안성시 보개면	2026	자연녹지지역	공공용지	하천	하천	1
41550	안성시 보개면	2026	자연녹지지역	공공용지	하천	혐오	1
41550	안성시 보개면	2026	자연녹지지역	공공용지	하천	위험	2.12
41550	안성시 보개면	2026	자연녹지지역	공공용지	하천	도축장	2.12
41550	안성시 보개면	2026	자연녹지지역	공공용지	혐오	일반	3.03
41550	안성시 보개면	2026	자연녹지지역	공공용지	혐오	도로	1
41550	안성시 보개면	2026	자연녹지지역	공공용지	혐오	공원	1
41550	안성시 보개면	2026	자연녹지지역	공공용지	혐오	운동장	2.12
41550	안성시 보개면	2026	자연녹지지역	공공용지	혐오	하천	1
41550	안성시 보개면	2026	자연녹지지역	공공용지	혐오	혐오	1
41550	안성시 보개면	2026	자연녹지지역	공공용지	혐오	위험	2.12
41550	안성시 보개면	2026	자연녹지지역	공공용지	혐오	도축장	2.12
41550	안성시 보개면	2026	자연녹지지역	공공용지	위험	일반	1.43
41550	안성시 보개면	2026	자연녹지지역	공공용지	위험	도로	0.47
41550	안성시 보개면	2026	자연녹지지역	공공용지	위험	공원	0.47
41550	안성시 보개면	2026	자연녹지지역	공공용지	위험	운동장	1
41550	안성시 보개면	2026	자연녹지지역	공공용지	위험	하천	0.47
41550	안성시 보개면	2026	자연녹지지역	공공용지	위험	혐오	0.47
41550	안성시 보개면	2026	자연녹지지역	공공용지	위험	위험	1
41550	안성시 보개면	2026	자연녹지지역	공공용지	위험	도축장	1
41550	안성시 보개면	2026	자연녹지지역	공공용지	도축장	일반	1.43
41550	안성시 보개면	2026	자연녹지지역	공공용지	도축장	도로	0.47
41550	안성시 보개면	2026	자연녹지지역	공공용지	도축장	공원	0.47
41550	안성시 보개면	2026	자연녹지지역	공공용지	도축장	운동장	1
41550	안성시 보개면	2026	자연녹지지역	공공용지	도축장	하천	0.47
41550	안성시 보개면	2026	자연녹지지역	공공용지	도축장	혐오	0.47
41550	안성시 보개면	2026	자연녹지지역	공공용지	도축장	위험	1
41550	안성시 보개면	2026	자연녹지지역	공공용지	도축장	도축장	1
41550	안성시 보개면	2026	자연녹지지역	고저	저지	저지	1
41550	안성시 보개면	2026	자연녹지지역	고저	저지	평지	1.11
41550	안성시 보개면	2026	자연녹지지역	고저	저지	완경사	1.05
41550	안성시 보개면	2026	자연녹지지역	고저	저지	급경사	0.81
41550	안성시 보개면	2026	자연녹지지역	고저	저지	고지	0.76
41550	안성시 보개면	2026	자연녹지지역	고저	평지	저지	0.9
41550	안성시 보개면	2026	자연녹지지역	고저	평지	평지	1
41550	안성시 보개면	2026	자연녹지지역	고저	평지	완경사	0.95
41550	안성시 보개면	2026	자연녹지지역	고저	평지	급경사	0.73
41550	안성시 보개면	2026	자연녹지지역	고저	평지	고지	0.68
41550	안성시 보개면	2026	자연녹지지역	고저	완경사	저지	0.95
41550	안성시 보개면	2026	자연녹지지역	고저	완경사	평지	1.06
41550	안성시 보개면	2026	자연녹지지역	고저	완경사	완경사	1
41550	안성시 보개면	2026	자연녹지지역	고저	완경사	급경사	0.77
41550	안성시 보개면	2026	자연녹지지역	고저	완경사	고지	0.72
41550	안성시 보개면	2026	자연녹지지역	고저	급경사	저지	1.23
41550	안성시 보개면	2026	자연녹지지역	고저	급경사	평지	1.37
41550	안성시 보개면	2026	자연녹지지역	고저	급경사	완경사	1.3
41550	안성시 보개면	2026	자연녹지지역	고저	급경사	급경사	1
41550	안성시 보개면	2026	자연녹지지역	고저	급경사	고지	0.94
41550	안성시 보개면	2026	자연녹지지역	고저	고지	저지	1.32
41550	안성시 보개면	2026	자연녹지지역	고저	고지	평지	1.46
41550	안성시 보개면	2026	자연녹지지역	고저	고지	완경사	1.38
41550	안성시 보개면	2026	자연녹지지역	고저	고지	급경사	1.07
41550	안성시 보개면	2026	자연녹지지역	고저	고지	고지	1
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	정방형	정방형	1
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	정방형	가장형	1.01
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	정방형	세장형	1.01
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	정방형	사다리	0.99
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	정방형	부정형	0.96
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	정방형	자루형	0.95
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	가장형	정방형	0.99
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	가장형	가장형	1
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	가장형	세장형	1
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	가장형	사다리	0.98
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	가장형	부정형	0.95
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	가장형	자루형	0.94
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	세장형	정방형	0.99
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	세장형	가장형	1
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	세장형	세장형	1
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	세장형	사다리	0.98
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	세장형	부정형	0.95
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	세장형	자루형	0.94
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	사다리	정방형	1.01
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	사다리	가장형	1.02
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	사다리	세장형	1.02
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	사다리	사다리	1
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	사다리	부정형	0.97
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	사다리	자루형	0.96
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	부정형	정방형	1.04
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	부정형	가장형	1.05
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	부정형	세장형	1.05
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	부정형	사다리	1.03
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	부정형	부정형	1
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	부정형	자루형	0.99
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	자루형	정방형	1.05
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	자루형	가장형	1.06
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	자루형	세장형	1.06
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	자루형	사다리	1.04
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	자루형	부정형	1.01
41550	안성시 보개면	2026	자연녹지지역	형상(주거.공업)	자루형	자루형	1
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	정방형	정방형	1
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	정방형	가장형	1.02
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	정방형	세장형	1
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	정방형	사다리	0.98
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	정방형	부정형	0.96
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	정방형	자루형	0.94
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	가장형	정방형	0.98
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	가장형	가장형	1
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	가장형	세장형	0.98
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	가장형	사다리	0.96
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	가장형	부정형	0.94
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	가장형	자루형	0.92
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	세장형	정방형	1
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	세장형	가장형	1.02
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	세장형	세장형	1
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	세장형	사다리	0.98
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	세장형	부정형	0.96
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	세장형	자루형	0.94
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	사다리	정방형	1.02
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	사다리	가장형	1.04
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	사다리	세장형	1.02
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	사다리	사다리	1
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	사다리	부정형	0.98
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	사다리	자루형	0.96
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	부정형	정방형	1.04
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	부정형	가장형	1.06
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	부정형	세장형	1.04
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	부정형	사다리	1.02
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	부정형	부정형	1
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	부정형	자루형	0.98
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	자루형	정방형	1.06
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	자루형	가장형	1.09
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	자루형	세장형	1.06
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	자루형	사다리	1.04
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	자루형	부정형	1.02
41550	안성시 보개면	2026	자연녹지지역	형상(상업.주상)	자루형	자루형	1
41550	안성시 보개면	2026	자연녹지지역	방위	남향	남향	1
41550	안성시 보개면	2026	자연녹지지역	방위	남향	남동향	1
41550	안성시 보개면	2026	자연녹지지역	방위	남향	남서향	1
41550	안성시 보개면	2026	자연녹지지역	방위	남향	동향	0.99
41550	안성시 보개면	2026	자연녹지지역	방위	남향	서향	0.99
41550	안성시 보개면	2026	자연녹지지역	방위	남향	북향	0.99
41550	안성시 보개면	2026	자연녹지지역	방위	남향	북동향	0.99
41550	안성시 보개면	2026	자연녹지지역	방위	남향	북서향	0.99
41550	안성시 보개면	2026	자연녹지지역	방위	남동향	남향	1
41550	안성시 보개면	2026	자연녹지지역	방위	남동향	남동향	1
41550	안성시 보개면	2026	자연녹지지역	방위	남동향	남서향	1
41550	안성시 보개면	2026	자연녹지지역	방위	남동향	동향	0.99
41550	안성시 보개면	2026	자연녹지지역	방위	남동향	서향	0.99
41550	안성시 보개면	2026	자연녹지지역	방위	남동향	북향	0.99
41550	안성시 보개면	2026	자연녹지지역	방위	남동향	북동향	0.99
41550	안성시 보개면	2026	자연녹지지역	방위	남동향	북서향	0.99
41550	안성시 보개면	2026	자연녹지지역	방위	남서향	남향	1
41550	안성시 보개면	2026	자연녹지지역	방위	남서향	남동향	1
41550	안성시 보개면	2026	자연녹지지역	방위	남서향	남서향	1
41550	안성시 보개면	2026	자연녹지지역	방위	남서향	동향	0.99
41550	안성시 보개면	2026	자연녹지지역	방위	남서향	서향	0.99
41550	안성시 보개면	2026	자연녹지지역	방위	남서향	북향	0.99
41550	안성시 보개면	2026	자연녹지지역	방위	남서향	북동향	0.99
41550	안성시 보개면	2026	자연녹지지역	방위	남서향	북서향	0.99
41550	안성시 보개면	2026	자연녹지지역	방위	동향	남향	1.01
41550	안성시 보개면	2026	자연녹지지역	방위	동향	남동향	1.01
41550	안성시 보개면	2026	자연녹지지역	방위	동향	남서향	1.01
41550	안성시 보개면	2026	자연녹지지역	방위	동향	동향	1
41550	안성시 보개면	2026	자연녹지지역	방위	동향	서향	1
41550	안성시 보개면	2026	자연녹지지역	방위	동향	북향	1
41550	안성시 보개면	2026	자연녹지지역	방위	동향	북동향	1
41550	안성시 보개면	2026	자연녹지지역	방위	동향	북서향	1
41550	안성시 보개면	2026	자연녹지지역	방위	서향	남향	1.01
41550	안성시 보개면	2026	자연녹지지역	방위	서향	남동향	1.01
41550	안성시 보개면	2026	자연녹지지역	방위	서향	남서향	1.01
41550	안성시 보개면	2026	자연녹지지역	방위	서향	동향	1
41550	안성시 보개면	2026	자연녹지지역	방위	서향	서향	1
41550	안성시 보개면	2026	자연녹지지역	방위	서향	북향	1
41550	안성시 보개면	2026	자연녹지지역	방위	서향	북동향	1
41550	안성시 보개면	2026	자연녹지지역	방위	서향	북서향	1
41550	안성시 보개면	2026	자연녹지지역	방위	북향	남향	1.01
41550	안성시 보개면	2026	자연녹지지역	방위	북향	남동향	1.01
41550	안성시 보개면	2026	자연녹지지역	방위	북향	남서향	1.01
41550	안성시 보개면	2026	자연녹지지역	방위	북향	동향	1
41550	안성시 보개면	2026	자연녹지지역	방위	북향	서향	1
41550	안성시 보개면	2026	자연녹지지역	방위	북향	북향	1
41550	안성시 보개면	2026	자연녹지지역	방위	북향	북동향	1
41550	안성시 보개면	2026	자연녹지지역	방위	북향	북서향	1
41550	안성시 보개면	2026	자연녹지지역	방위	북동향	남향	1.01
41550	안성시 보개면	2026	자연녹지지역	방위	북동향	남동향	1.01
41550	안성시 보개면	2026	자연녹지지역	방위	북동향	남서향	1.01
41550	안성시 보개면	2026	자연녹지지역	방위	북동향	동향	1
41550	안성시 보개면	2026	자연녹지지역	방위	북동향	서향	1
41550	안성시 보개면	2026	자연녹지지역	방위	북동향	북향	1
41550	안성시 보개면	2026	자연녹지지역	방위	북동향	북동향	1
41550	안성시 보개면	2026	자연녹지지역	방위	북동향	북서향	1
41550	안성시 보개면	2026	자연녹지지역	방위	북서향	남향	1.01
41550	안성시 보개면	2026	자연녹지지역	방위	북서향	남동향	1.01
41550	안성시 보개면	2026	자연녹지지역	방위	북서향	남서향	1.01
41550	안성시 보개면	2026	자연녹지지역	방위	북서향	동향	1
41550	안성시 보개면	2026	자연녹지지역	방위	북서향	서향	1
41550	안성시 보개면	2026	자연녹지지역	방위	북서향	북향	1
41550	안성시 보개면	2026	자연녹지지역	방위	북서향	북동향	1
41550	안성시 보개면	2026	자연녹지지역	방위	북서향	북서향	1
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대한면	광대한면	1
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대한면	광대소각	1.07
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대한면	광대세각	1.05
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대한면	중로한면	0.96
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대한면	중로각지	0.99
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대한면	소로한면	0.85
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대한면	소로각지	0.91
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대한면	세로(가)	0.79
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대한면	세각(가)	0.8
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대한면	세로(불)	0.69
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대한면	세각(불)	0.7
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대한면	맹지	0.68
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대소각	광대한면	0.93
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대소각	광대소각	1
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대소각	광대세각	0.98
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대소각	중로한면	0.9
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대소각	중로각지	0.93
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대소각	소로한면	0.79
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대소각	소로각지	0.85
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대소각	세로(가)	0.74
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대소각	세각(가)	0.75
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대소각	세로(불)	0.64
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대소각	세각(불)	0.65
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대소각	맹지	0.64
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대세각	광대한면	0.95
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대세각	광대소각	1.02
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대세각	광대세각	1
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대세각	중로한면	0.91
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대세각	중로각지	0.94
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대세각	소로한면	0.81
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대세각	소로각지	0.87
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대세각	세로(가)	0.75
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대세각	세각(가)	0.76
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대세각	세로(불)	0.66
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대세각	세각(불)	0.67
41550	안성시 보개면	2026	자연녹지지역	도로접면	광대세각	맹지	0.65
41550	안성시 보개면	2026	자연녹지지역	도로접면	중로한면	광대한면	1.04
41550	안성시 보개면	2026	자연녹지지역	도로접면	중로한면	광대소각	1.11
41550	안성시 보개면	2026	자연녹지지역	도로접면	중로한면	광대세각	1.09
41550	안성시 보개면	2026	자연녹지지역	도로접면	중로한면	중로한면	1
41550	안성시 보개면	2026	자연녹지지역	도로접면	중로한면	중로각지	1.03
41550	안성시 보개면	2026	자연녹지지역	도로접면	중로한면	소로한면	0.89
41550	안성시 보개면	2026	자연녹지지역	도로접면	중로한면	소로각지	0.95
41550	안성시 보개면	2026	자연녹지지역	도로접면	중로한면	세로(가)	0.82
41550	안성시 보개면	2026	자연녹지지역	도로접면	중로한면	세각(가)	0.83
41550	안성시 보개면	2026	자연녹지지역	도로접면	중로한면	세로(불)	0.72
41550	안성시 보개면	2026	자연녹지지역	도로접면	중로한면	세각(불)	0.73
41550	안성시 보개면	2026	자연녹지지역	도로접면	중로한면	맹지	0.71
41550	안성시 보개면	2026	자연녹지지역	도로접면	중로각지	광대한면	1.01
41550	안성시 보개면	2026	자연녹지지역	도로접면	중로각지	광대소각	1.08
41550	안성시 보개면	2026	자연녹지지역	도로접면	중로각지	광대세각	1.06
41550	안성시 보개면	2026	자연녹지지역	도로접면	중로각지	중로한면	0.97
41550	안성시 보개면	2026	자연녹지지역	도로접면	중로각지	중로각지	1
41550	안성시 보개면	2026	자연녹지지역	도로접면	중로각지	소로한면	0.86
41550	안성시 보개면	2026	자연녹지지역	도로접면	중로각지	소로각지	0.92
41550	안성시 보개면	2026	자연녹지지역	도로접면	중로각지	세로(가)	0.8
41550	안성시 보개면	2026	자연녹지지역	도로접면	중로각지	세각(가)	0.81
41550	안성시 보개면	2026	자연녹지지역	도로접면	중로각지	세로(불)	0.7
41550	안성시 보개면	2026	자연녹지지역	도로접면	중로각지	세각(불)	0.71
41550	안성시 보개면	2026	자연녹지지역	도로접면	중로각지	맹지	0.69
41550	안성시 보개면	2026	자연녹지지역	도로접면	소로한면	광대한면	1.18
41550	안성시 보개면	2026	자연녹지지역	도로접면	소로한면	광대소각	1.26
41550	안성시 보개면	2026	자연녹지지역	도로접면	소로한면	광대세각	1.24
41550	안성시 보개면	2026	자연녹지지역	도로접면	소로한면	중로한면	1.13
41550	안성시 보개면	2026	자연녹지지역	도로접면	소로한면	중로각지	1.16
41550	안성시 보개면	2026	자연녹지지역	도로접면	소로한면	소로한면	1
41550	안성시 보개면	2026	자연녹지지역	도로접면	소로한면	소로각지	1.07
41550	안성시 보개면	2026	자연녹지지역	도로접면	소로한면	세로(가)	0.93
41550	안성시 보개면	2026	자연녹지지역	도로접면	소로한면	세각(가)	0.94
41550	안성시 보개면	2026	자연녹지지역	도로접면	소로한면	세로(불)	0.81
41550	안성시 보개면	2026	자연녹지지역	도로접면	소로한면	세각(불)	0.82
41550	안성시 보개면	2026	자연녹지지역	도로접면	소로한면	맹지	0.8
41550	안성시 보개면	2026	자연녹지지역	도로접면	소로각지	광대한면	1.1
41550	안성시 보개면	2026	자연녹지지역	도로접면	소로각지	광대소각	1.18
41550	안성시 보개면	2026	자연녹지지역	도로접면	소로각지	광대세각	1.15
41550	안성시 보개면	2026	자연녹지지역	도로접면	소로각지	중로한면	1.05
41550	안성시 보개면	2026	자연녹지지역	도로접면	소로각지	중로각지	1.09
41550	안성시 보개면	2026	자연녹지지역	도로접면	소로각지	소로한면	0.93
41550	안성시 보개면	2026	자연녹지지역	도로접면	소로각지	소로각지	1
41550	안성시 보개면	2026	자연녹지지역	도로접면	소로각지	세로(가)	0.87
41550	안성시 보개면	2026	자연녹지지역	도로접면	소로각지	세각(가)	0.88
41550	안성시 보개면	2026	자연녹지지역	도로접면	소로각지	세로(불)	0.76
41550	안성시 보개면	2026	자연녹지지역	도로접면	소로각지	세각(불)	0.77
41550	안성시 보개면	2026	자연녹지지역	도로접면	소로각지	맹지	0.75
41550	안성시 보개면	2026	자연녹지지역	도로접면	세로(가)	광대한면	1.27
41550	안성시 보개면	2026	자연녹지지역	도로접면	세로(가)	광대소각	1.35
41550	안성시 보개면	2026	자연녹지지역	도로접면	세로(가)	광대세각	1.33
41550	안성시 보개면	2026	자연녹지지역	도로접면	세로(가)	중로한면	1.22
41550	안성시 보개면	2026	자연녹지지역	도로접면	세로(가)	중로각지	1.25
41550	안성시 보개면	2026	자연녹지지역	도로접면	세로(가)	소로한면	1.08
41550	안성시 보개면	2026	자연녹지지역	도로접면	세로(가)	소로각지	1.15
41550	안성시 보개면	2026	자연녹지지역	도로접면	세로(가)	세로(가)	1
41550	안성시 보개면	2026	자연녹지지역	도로접면	세로(가)	세각(가)	1.01
41550	안성시 보개면	2026	자연녹지지역	도로접면	세로(가)	세로(불)	0.87
41550	안성시 보개면	2026	자연녹지지역	도로접면	세로(가)	세각(불)	0.89
41550	안성시 보개면	2026	자연녹지지역	도로접면	세로(가)	맹지	0.86
41550	안성시 보개면	2026	자연녹지지역	도로접면	세각(가)	광대한면	1.25
41550	안성시 보개면	2026	자연녹지지역	도로접면	세각(가)	광대소각	1.34
41550	안성시 보개면	2026	자연녹지지역	도로접면	세각(가)	광대세각	1.31
41550	안성시 보개면	2026	자연녹지지역	도로접면	세각(가)	중로한면	1.2
41550	안성시 보개면	2026	자연녹지지역	도로접면	세각(가)	중로각지	1.24
41550	안성시 보개면	2026	자연녹지지역	도로접면	세각(가)	소로한면	1.06
41550	안성시 보개면	2026	자연녹지지역	도로접면	세각(가)	소로각지	1.14
41550	안성시 보개면	2026	자연녹지지역	도로접면	세각(가)	세로(가)	0.99
41550	안성시 보개면	2026	자연녹지지역	도로접면	세각(가)	세각(가)	1
41550	안성시 보개면	2026	자연녹지지역	도로접면	세각(가)	세로(불)	0.86
41550	안성시 보개면	2026	자연녹지지역	도로접면	세각(가)	세각(불)	0.88
41550	안성시 보개면	2026	자연녹지지역	도로접면	세각(가)	맹지	0.85
41550	안성시 보개면	2026	자연녹지지역	도로접면	세로(불)	광대한면	1.45
41550	안성시 보개면	2026	자연녹지지역	도로접면	세로(불)	광대소각	1.55
41550	안성시 보개면	2026	자연녹지지역	도로접면	세로(불)	광대세각	1.52
41550	안성시 보개면	2026	자연녹지지역	도로접면	세로(불)	중로한면	1.39
41550	안성시 보개면	2026	자연녹지지역	도로접면	세로(불)	중로각지	1.43
41550	안성시 보개면	2026	자연녹지지역	도로접면	세로(불)	소로한면	1.23
41550	안성시 보개면	2026	자연녹지지역	도로접면	세로(불)	소로각지	1.32
41550	안성시 보개면	2026	자연녹지지역	도로접면	세로(불)	세로(가)	1.14
41550	안성시 보개면	2026	자연녹지지역	도로접면	세로(불)	세각(가)	1.16
41550	안성시 보개면	2026	자연녹지지역	도로접면	세로(불)	세로(불)	1
41550	안성시 보개면	2026	자연녹지지역	도로접면	세로(불)	세각(불)	1.01
41550	안성시 보개면	2026	자연녹지지역	도로접면	세로(불)	맹지	0.99
41550	안성시 보개면	2026	자연녹지지역	도로접면	세각(불)	광대한면	1.43
41550	안성시 보개면	2026	자연녹지지역	도로접면	세각(불)	광대소각	1.53
41550	안성시 보개면	2026	자연녹지지역	도로접면	세각(불)	광대세각	1.5
41550	안성시 보개면	2026	자연녹지지역	도로접면	세각(불)	중로한면	1.37
41550	안성시 보개면	2026	자연녹지지역	도로접면	세각(불)	중로각지	1.41
41550	안성시 보개면	2026	자연녹지지역	도로접면	세각(불)	소로한면	1.21
41550	안성시 보개면	2026	자연녹지지역	도로접면	세각(불)	소로각지	1.3
41550	안성시 보개면	2026	자연녹지지역	도로접면	세각(불)	세로(가)	1.13
41550	안성시 보개면	2026	자연녹지지역	도로접면	세각(불)	세각(가)	1.14
41550	안성시 보개면	2026	자연녹지지역	도로접면	세각(불)	세로(불)	0.99
41550	안성시 보개면	2026	자연녹지지역	도로접면	세각(불)	세각(불)	1
41550	안성시 보개면	2026	자연녹지지역	도로접면	세각(불)	맹지	0.97
41550	안성시 보개면	2026	자연녹지지역	도로접면	맹지	광대한면	1.47
41550	안성시 보개면	2026	자연녹지지역	도로접면	맹지	광대소각	1.57
41550	안성시 보개면	2026	자연녹지지역	도로접면	맹지	광대세각	1.54
41550	안성시 보개면	2026	자연녹지지역	도로접면	맹지	중로한면	1.41
41550	안성시 보개면	2026	자연녹지지역	도로접면	맹지	중로각지	1.46
41550	안성시 보개면	2026	자연녹지지역	도로접면	맹지	소로한면	1.25
41550	안성시 보개면	2026	자연녹지지역	도로접면	맹지	소로각지	1.34
41550	안성시 보개면	2026	자연녹지지역	도로접면	맹지	세로(가)	1.16
41550	안성시 보개면	2026	자연녹지지역	도로접면	맹지	세각(가)	1.18
41550	안성시 보개면	2026	자연녹지지역	도로접면	맹지	세로(불)	1.01
41550	안성시 보개면	2026	자연녹지지역	도로접면	맹지	세각(불)	1.03
41550	안성시 보개면	2026	자연녹지지역	도로접면	맹지	맹지	1
